name,smiles,p_crbn_glue,ppil4_affinity_kcal_mol,p_ppil4_bind,mgd_composite_score,error
cand_472,COc1ccc(C(=O)O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.945,-6.217,0.4297184400635913,0.40608392586009373,
cand_473,CNc1c(C(=O)O)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,-6.099,0.40107210287025535,0.38302385824109386,
cand_474,NS(=O)(=O)c1cc2c(cc1Br)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,-6.434,0.4835059868921233,0.4472430378752141,
cand_475,Cc1c(Cl)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,-6.052,0.3898363890571893,0.3722937515496158,
cand_476,CNc1ccc(I)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.935,-5.784,0.3282744175948609,0.306936580451195,
cand_477,CCc1cc(O)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.96,-6.189,0.422870668997048,0.4059558422371661,
cand_478,N#Cc1cc(C(F)(F)F)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,-6.32,0.45512110762641994,0.434640657783231,
cand_479,N#Cc1ccc(C(F)(F)F)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.91,-6.406,0.47651728855732467,0.43363073258716545,
cand_480,CCc1ccc(S(N)(=O)=O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.895,-6.056,0.3907882631508698,0.3497554955200285,
cand_481,CCc1ccc(C(=O)O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.91,-6.191,0.4233588462724935,0.3852565501079691,
cand_482,NS(=O)(=O)c1ccc2c(c1F)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.945,-6.526,0.5064996338580845,0.47864215399588983,
cand_483,N#Cc1c(Cl)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,-6.335,0.45884333184977194,0.42443008196103904,
cand_484,O=C1CCC(N2C(=O)c3cc(I)cc(C(=O)O)c3C2=O)C(=O)N1,0.96,-6.123,0.40685066387137636,0.3905766373165213,
cand_485,N#Cc1cc(N)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.965,-6.079,0.39627748369828353,0.3824077717688436,
cand_486,Nc1cc2c(cc1C(F)(F)F)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,-6.05,0.38936076605077796,0.36015870859696963,
cand_487,CNc1ccc([N+](=O)[O-])c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.875,-5.678,0.3053392804049032,0.2671718703542903,
cand_488,O=C1CCC(N2C(=O)c3cc(C(=O)O)cc(C(F)(F)F)c3C2=O)C(=O)N1,0.95,-6.188,0.422626636773127,0.40149530493447066,
cand_489,NS(=O)(=O)c1cc2c(cc1O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.96,-6.475,0.4937503255004894,0.4740003124804698,
cand_490,O=C1CCC(N2C(=O)c3ccc(O)c(C(=O)O)c3C2=O)C(=O)N1,0.94,-6.214,0.4289834140841794,0.40324440923912863,
cand_491,O=C1CCC(N2C(=O)c3c(F)ccc(F)c3C2=O)C(=O)N1,0.965,-5.983,0.3735540011815518,0.3604796111401975,
cand_492,O=C1CCC(N2C(=O)c3ccc(C(F)(F)F)c(I)c3C2=O)C(=O)N1,0.915,-5.967,0.3698174578792105,0.33838297395947764,
cand_493,O=C1CCC(N2C(=O)c3cc(O)cc(Cl)c3C2=O)C(=O)N1,0.955,-6.088,0.3984326557662297,0.38050318625674934,
cand_494,Cc1cc(O)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.965,-5.977,0.37215100135653734,0.35912571630905854,
cand_495,CN(C)c1ccc2c(c1I)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.965,-5.942,0.3640103472970112,0.3512699851416158,
cand_496,CNc1ccc(F)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.95,-6.199,0.4253130430937561,0.4040473909390683,
cand_497,O=C1CCC(N2C(=O)c3ccc(C(F)(F)F)c(F)c3C2=O)C(=O)N1,0.895,-6.078,0.39603826689077565,0.3544542488672442,
cand_498,Cc1cc(C)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.92,-6.068,0.39364885129990906,0.36215694319591635,
cand_499,CNc1ccc(N(C)C)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.94,-5.659,0.3013242142477425,0.2832447613928779,
